Student_ID,Gender,Age,Department,Year,Semester,Subject,Total_Classes,Classes_Attended,Previous_Attendance_Percentage,Assignment_Score,Internal_Marks,Study_Hours_Per_Week,Medical_Leave_Days,Travel_Distance_KM,Previous_Exam_Score,Late_Count,Online_Class_Attendance,Attendance_Percentage,Attendance_Status
STU0017,Male,21,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,8,5,47.36,76.5,11.5,10.5,0,3.7,66.0,1,82.6,62.5,Defaulter
STU0017,Male,21,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,12,5,47.36,76.5,5.2,10.5,0,3.7,69.7,2,83.8,41.67,Defaulter
STU0017,Male,21,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,10,4,47.36,76.5,8.6,10.5,0,3.7,66.2,4,100.0,40.0,Defaulter
STU0017,Male,21,Computer Engineering,Third Year,Fifth Semester,Computer Networks,9,5,43.52,63.9,14.8,10.5,1,3.7,62.1,3,73.8,55.56,Defaulter
STU0017,Male,21,Computer Engineering,Third Year,Fifth Semester,Computer Networks,11,3,43.52,63.9,11.6,10.5,4,3.7,70.4,1,70.8,27.27,Defaulter
STU0017,Male,21,Computer Engineering,Third Year,Fifth Semester,Computer Networks,12,7,43.52,63.9,13.4,10.5,0,3.7,66.1,2,55.5,58.33,Defaulter
STU0017,Male,21,Computer Engineering,Third Year,Fifth Semester,Computer Networks,11,6,43.52,63.9,11.4,10.5,0,3.7,61.4,0,67.3,54.55,Defaulter
STU0017,Male,21,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,9,5,50.07,40.6,12.0,10.5,1,3.7,67.9,2,53.2,55.56,Defaulter
STU0017,Male,21,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,9,4,50.07,40.6,8.3,10.5,0,3.7,68.3,7,91.6,44.44,Defaulter
STU0017,Male,21,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,12,3,50.07,40.6,0.0,10.5,2,3.7,63.9,3,55.7,25.0,Defaulter
STU0017,Male,21,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,11,4,50.07,40.6,8.6,10.5,0,3.7,65.7,0,79.6,36.36,Defaulter
STU0017,Male,21,Computer Engineering,Third Year,Fifth Semester,Software Engineering,11,5,48.05,56.3,8.5,10.5,0,3.7,67.5,1,77.1,45.45,Defaulter
STU0017,Male,21,Computer Engineering,Third Year,Fifth Semester,Software Engineering,10,5,48.05,56.3,9.2,10.5,3,3.7,66.9,1,80.1,50.0,Defaulter
STU0017,Male,21,Computer Engineering,Third Year,Fifth Semester,Software Engineering,12,5,48.05,56.3,10.3,10.5,3,3.7,64.1,0,94.7,41.67,Defaulter
STU0017,Male,21,Computer Engineering,Third Year,Fifth Semester,Software Engineering,10,4,48.05,56.3,0.9,10.5,2,3.7,63.9,2,84.4,40.0,Defaulter
STU0018,Male,19,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,11,9,89.74,66.4,17.8,16.0,2,6.3,69.9,4,62.9,81.82,Regular
STU0018,Male,19,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,11,9,89.74,66.4,17.1,16.0,1,6.3,66.3,2,82.0,81.82,Regular
STU0018,Male,19,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,8,7,89.74,66.4,17.9,16.0,0,6.3,68.7,3,39.8,87.5,Regular
STU0018,Male,19,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,10,6,89.74,66.4,7.0,16.0,0,6.3,66.6,0,50.5,60.0,Defaulter
STU0018,Male,19,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,8,6,80.94,87.0,19.7,16.0,2,6.3,64.4,1,43.4,75.0,Regular
STU0018,Male,19,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,8,7,80.94,87.0,15.6,16.0,0,6.3,68.1,4,56.7,87.5,Regular
STU0018,Male,19,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,12,10,80.94,87.0,16.1,16.0,2,6.3,66.7,4,95.0,83.33,Regular
STU0018,Male,19,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,8,7,80.94,87.0,20.7,16.0,1,6.3,68.3,1,83.7,87.5,Regular
STU0018,Male,19,Computer Engineering,Third Year,Fifth Semester,Computer Networks,12,12,82.29,57.9,17.3,16.0,0,6.3,67.1,3,64.9,100.0,Regular
STU0018,Male,19,Computer Engineering,Third Year,Fifth Semester,Computer Networks,12,8,82.29,57.9,11.6,16.0,0,6.3,67.3,1,32.7,66.67,Defaulter
STU0018,Male,19,Computer Engineering,Third Year,Fifth Semester,Computer Networks,10,9,82.29,57.9,13.0,16.0,0,6.3,67.9,1,64.4,90.0,Regular
STU0018,Male,19,Computer Engineering,Third Year,Fifth Semester,Computer Networks,10,6,82.29,57.9,6.2,16.0,1,6.3,64.3,4,42.5,60.0,Defaulter
STU0018,Male,19,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,8,7,83.57,85.8,15.8,16.0,1,6.3,64.2,1,76.4,87.5,Regular
STU0018,Male,19,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,9,8,83.57,85.8,10.8,16.0,0,6.3,71.3,1,75.2,88.89,Regular
STU0018,Male,19,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,12,10,83.57,85.8,11.1,16.0,1,6.3,64.4,2,32.6,83.33,Regular
STU0018,Male,19,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,8,7,83.57,85.8,9.4,16.0,4,6.3,62.7,1,66.3,87.5,Regular
STU0018,Male,19,Computer Engineering,Third Year,Fifth Semester,Software Engineering,8,5,97.77,53.3,5.3,16.0,1,6.3,66.9,1,34.2,62.5,Defaulter
STU0018,Male,19,Computer Engineering,Third Year,Fifth Semester,Software Engineering,8,6,97.77,53.3,10.9,16.0,0,6.3,64.3,1,64.9,75.0,Regular
STU0018,Male,19,Computer Engineering,Third Year,Fifth Semester,Software Engineering,9,7,97.77,53.3,17.6,16.0,0,6.3,64.4,1,57.9,77.78,Regular
STU0018,Male,19,Computer Engineering,Third Year,Fifth Semester,Software Engineering,10,9,97.77,53.3,17.6,16.0,3,6.3,66.7,2,71.8,90.0,Regular
STU0019,Female,23,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,12,6,44.14,59.9,14.2,10.9,1,22.3,67.4,0,58.4,50.0,Defaulter
STU0019,Female,23,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,12,6,44.14,59.9,7.4,10.9,0,22.3,64.1,4,56.7,50.0,Defaulter
STU0019,Female,23,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,9,5,44.14,59.9,8.2,10.9,1,22.3,55.5,2,53.4,55.56,Defaulter
STU0019,Female,23,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,12,6,44.14,59.9,9.9,10.9,2,22.3,61.2,2,82.4,50.0,Defaulter
STU0019,Female,23,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,10,4,48.21,49.3,4.7,10.9,1,22.3,59.3,2,53.5,40.0,Defaulter
STU0019,Female,23,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,10,4,48.21,49.3,9.6,10.9,0,22.3,58.3,0,66.1,40.0,Defaulter
STU0019,Female,23,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,10,5,48.21,49.3,12.6,10.9,1,22.3,63.7,3,56.6,50.0,Defaulter
STU0019,Female,23,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,8,4,48.21,49.3,10.0,10.9,3,22.3,61.3,3,73.1,50.0,Defaulter
STU0019,Female,23,Computer Engineering,Third Year,Fifth Semester,Computer Networks,12,5,40.5,37.5,4.9,10.9,2,22.3,62.0,1,79.4,41.67,Defaulter
STU0019,Female,23,Computer Engineering,Third Year,Fifth Semester,Computer Networks,9,4,40.5,37.5,8.6,10.9,2,22.3,55.9,2,69.5,44.44,Defaulter
STU0019,Female,23,Computer Engineering,Third Year,Fifth Semester,Computer Networks,11,5,40.5,37.5,7.5,10.9,1,22.3,58.6,2,76.4,45.45,Defaulter
STU0019,Female,23,Computer Engineering,Third Year,Fifth Semester,Computer Networks,11,6,40.5,37.5,11.3,10.9,0,22.3,59.9,2,79.4,54.55,Defaulter
STU0019,Female,23,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,11,5,51.71,63.5,8.9,10.9,0,22.3,59.7,3,66.5,45.45,Defaulter
STU0019,Female,23,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,10,5,51.71,63.5,14.7,10.9,3,22.3,60.1,5,86.4,50.0,Defaulter
STU0019,Female,23,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,12,4,51.71,63.5,4.2,10.9,1,22.3,56.6,0,57.8,33.33,Defaulter
STU0019,Female,23,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,11,6,51.71,63.5,2.8,10.9,2,22.3,57.9,1,72.7,54.55,Defaulter
STU0019,Female,23,Computer Engineering,Third Year,Fifth Semester,Software Engineering,8,2,62.95,49.4,9.6,10.9,2,22.3,61.8,0,59.7,25.0,Defaulter
STU0019,Female,23,Computer Engineering,Third Year,Fifth Semester,Software Engineering,12,5,62.95,49.4,5.1,10.9,1,22.3,62.4,1,59.7,41.67,Defaulter
STU0019,Female,23,Computer Engineering,Third Year,Fifth Semester,Software Engineering,8,4,62.95,49.4,12.0,10.9,0,22.3,57.3,1,66.6,50.0,Defaulter
STU0019,Female,23,Computer Engineering,Third Year,Fifth Semester,Software Engineering,12,7,62.95,49.4,7.4,10.9,1,22.3,60.8,1,92.1,58.33,Defaulter
STU0020,Male,21,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,10,10,58.42,48.9,19.1,8.7,2,2.7,64.6,2,42.3,100.0,Regular
STU0020,Male,21,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,9,7,58.42,48.9,15.5,8.7,0,2.7,66.9,0,61.0,77.78,Regular
STU0020,Male,21,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,8,6,58.42,48.9,15.3,8.7,2,2.7,67.3,4,68.5,75.0,Regular
STU0020,Male,21,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,12,9,58.42,48.9,15.9,8.7,2,2.7,66.8,2,76.6,75.0,Regular
STU0020,Male,21,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,10,7,50.78,38.0,6.9,8.7,1,2.7,63.6,1,64.1,70.0,Defaulter
STU0020,Male,21,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,11,10,50.78,38.0,20.4,8.7,0,2.7,69.6,0,53.9,90.91,Regular
STU0020,Male,21,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,10,7,50.78,38.0,6.0,8.7,1,2.7,65.8,4,65.9,70.0,Defaulter
STU0020,Male,21,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,12,9,50.78,38.0,18.0,8.7,2,2.7,69.4,3,92.1,75.0,Regular
STU0020,Male,21,Computer Engineering,Third Year,Fifth Semester,Computer Networks,11,9,68.82,63.0,16.9,8.7,1,2.7,71.7,1,76.4,81.82,Regular
STU0020,Male,21,Computer Engineering,Third Year,Fifth Semester,Computer Networks,9,5,68.82,63.0,13.6,8.7,0,2.7,69.5,1,92.5,55.56,Defaulter
STU0020,Male,21,Computer Engineering,Third Year,Fifth Semester,Computer Networks,11,7,68.82,63.0,12.4,8.7,2,2.7,63.3,0,52.1,63.64,Defaulter
STU0020,Male,21,Computer Engineering,Third Year,Fifth Semester,Computer Networks,8,4,68.82,63.0,6.0,8.7,2,2.7,65.0,1,93.5,50.0,Defaulter
STU0020,Male,21,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,9,5,62.45,50.7,13.9,8.7,1,2.7,69.2,1,74.7,55.56,Defaulter
STU0020,Male,21,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,11,7,62.45,50.7,14.9,8.7,1,2.7,65.2,1,88.5,63.64,Defaulter
STU0020,Male,21,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,8,4,62.45,50.7,10.6,8.7,1,2.7,64.7,1,66.2,50.0,Defaulter
STU0020,Male,21,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,8,4,62.45,50.7,14.6,8.7,2,2.7,63.7,0,97.1,50.0,Defaulter
STU0020,Male,21,Computer Engineering,Third Year,Fifth Semester,Software Engineering,9,5,60.72,44.5,3.7,8.7,1,2.7,63.8,1,65.8,55.56,Defaulter
STU0020,Male,21,Computer Engineering,Third Year,Fifth Semester,Software Engineering,10,9,60.72,44.5,15.4,8.7,0,2.7,66.6,3,70.0,90.0,Regular
STU0020,Male,21,Computer Engineering,Third Year,Fifth Semester,Software Engineering,10,7,60.72,44.5,3.1,8.7,0,2.7,65.7,2,73.9,70.0,Defaulter
STU0020,Male,21,Computer Engineering,Third Year,Fifth Semester,Software Engineering,9,6,60.72,44.5,14.5,8.7,0,2.7,66.1,1,58.5,66.67,Defaulter
STU0021,Male,21,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,8,6,70.21,66.5,17.7,14.8,2,39.4,74.3,3,79.2,75.0,Regular
STU0021,Male,21,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,9,7,70.21,66.5,12.1,14.8,2,39.4,78.0,2,61.0,77.78,Regular
STU0021,Male,21,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,8,4,70.21,66.5,10.6,14.8,1,39.4,73.8,1,46.6,50.0,Defaulter
STU0021,Male,21,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,12,9,70.21,66.5,16.9,14.8,1,39.4,75.1,2,64.1,75.0,Regular
STU0021,Male,21,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,8,6,65.38,75.0,13.0,14.8,0,39.4,70.3,3,84.0,75.0,Regular
STU0021,Male,21,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,12,8,65.38,75.0,11.5,14.8,1,39.4,75.8,3,81.6,66.67,Defaulter
STU0021,Male,21,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,12,11,65.38,75.0,10.0,14.8,0,39.4,74.1,1,52.8,91.67,Regular
STU0021,Male,21,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,10,7,65.38,75.0,13.6,14.8,0,39.4,75.5,2,69.2,70.0,Defaulter
STU0021,Male,21,Computer Engineering,Third Year,Fifth Semester,Computer Networks,9,9,75.88,80.8,15.9,14.8,2,39.4,79.1,0,67.8,100.0,Regular
STU0021,Male,21,Computer Engineering,Third Year,Fifth Semester,Computer Networks,11,8,75.88,80.8,12.4,14.8,0,39.4,78.0,0,75.0,72.73,Defaulter
STU0021,Male,21,Computer Engineering,Third Year,Fifth Semester,Computer Networks,12,11,75.88,80.8,19.6,14.8,2,39.4,72.4,2,67.0,91.67,Regular
STU0021,Male,21,Computer Engineering,Third Year,Fifth Semester,Computer Networks,12,10,75.88,80.8,8.4,14.8,2,39.4,79.4,1,63.2,83.33,Regular
STU0021,Male,21,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,10,5,70.9,55.7,8.9,14.8,1,39.4,77.0,0,76.8,50.0,Defaulter
STU0021,Male,21,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,9,9,70.9,55.7,18.0,14.8,3,39.4,77.5,3,60.8,100.0,Regular
STU0021,Male,21,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,10,8,70.9,55.7,18.7,14.8,1,39.4,74.4,2,100.0,80.0,Regular
STU0021,Male,21,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,11,9,70.9,55.7,11.7,14.8,0,39.4,77.7,1,78.2,81.82,Regular
STU0021,Male,21,Computer Engineering,Third Year,Fifth Semester,Software Engineering,11,9,77.07,72.9,14.6,14.8,3,39.4,82.2,2,64.9,81.82,Regular
STU0021,Male,21,Computer Engineering,Third Year,Fifth Semester,Software Engineering,11,8,77.07,72.9,10.2,14.8,0,39.4,72.4,4,62.0,72.73,Defaulter
STU0021,Male,21,Computer Engineering,Third Year,Fifth Semester,Software Engineering,12,8,77.07,72.9,15.2,14.8,2,39.4,76.4,2,65.8,66.67,Defaulter
STU0021,Male,21,Computer Engineering,Third Year,Fifth Semester,Software Engineering,12,12,77.07,72.9,15.0,14.8,1,39.4,77.9,3,53.1,100.0,Regular
STU0022,Male,20,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,8,6,86.79,68.0,12.6,15.4,1,22.3,67.1,2,98.7,75.0,Regular
STU0022,Male,20,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,10,9,86.79,68.0,17.7,15.4,0,22.3,66.0,3,74.4,90.0,Regular
STU0022,Male,20,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,9,9,86.79,68.0,18.1,15.4,0,22.3,69.6,3,85.9,100.0,Regular
STU0022,Male,20,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,12,10,86.79,68.0,16.4,15.4,1,22.3,69.4,3,80.3,83.33,Regular
STU0022,Male,20,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,8,7,89.98,65.0,3.5,15.4,0,22.3,71.3,0,77.1,87.5,Regular
STU0022,Male,20,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,11,11,89.98,65.0,19.2,15.4,2,22.3,73.9,1,62.4,100.0,Regular
STU0022,Male,20,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,10,10,89.98,65.0,18.6,15.4,1,22.3,74.1,3,62.7,100.0,Regular
STU0022,Male,20,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,9,9,89.98,65.0,19.0,15.4,0,22.3,70.5,2,83.9,100.0,Regular
STU0022,Male,20,Computer Engineering,Third Year,Fifth Semester,Computer Networks,12,12,90.06,79.1,18.2,15.4,0,22.3,75.5,2,53.1,100.0,Regular
STU0022,Male,20,Computer Engineering,Third Year,Fifth Semester,Computer Networks,9,7,90.06,79.1,12.3,15.4,0,22.3,76.6,2,61.2,77.78,Regular
STU0022,Male,20,Computer Engineering,Third Year,Fifth Semester,Computer Networks,11,8,90.06,79.1,24.0,15.4,1,22.3,74.1,0,71.1,72.73,Defaulter
STU0022,Male,20,Computer Engineering,Third Year,Fifth Semester,Computer Networks,9,9,90.06,79.1,19.6,15.4,0,22.3,68.5,0,58.8,100.0,Regular
STU0022,Male,20,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,12,9,75.43,51.6,14.8,15.4,0,22.3,69.8,3,94.3,75.0,Regular
STU0022,Male,20,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,8,8,75.43,51.6,17.9,15.4,2,22.3,68.8,1,66.2,100.0,Regular
STU0022,Male,20,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,11,10,75.43,51.6,14.6,15.4,1,22.3,68.8,1,60.1,90.91,Regular
STU0022,Male,20,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,9,6,75.43,51.6,10.6,15.4,1,22.3,70.3,5,29.0,66.67,Defaulter
STU0022,Male,20,Computer Engineering,Third Year,Fifth Semester,Software Engineering,11,11,91.66,68.8,19.5,15.4,0,22.3,71.9,1,95.8,100.0,Regular
STU0022,Male,20,Computer Engineering,Third Year,Fifth Semester,Software Engineering,9,7,91.66,68.8,11.5,15.4,0,22.3,74.9,3,60.5,77.78,Regular
STU0022,Male,20,Computer Engineering,Third Year,Fifth Semester,Software Engineering,10,9,91.66,68.8,13.2,15.4,2,22.3,71.6,0,87.3,90.0,Regular
STU0022,Male,20,Computer Engineering,Third Year,Fifth Semester,Software Engineering,10,10,91.66,68.8,16.0,15.4,1,22.3,73.3,3,57.1,100.0,Regular
STU0023,Female,19,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,8,6,88.11,62.0,11.2,15.5,1,1.3,55.9,1,72.5,75.0,Regular
STU0023,Female,19,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,10,7,88.11,62.0,12.4,15.5,1,1.3,63.1,2,75.2,70.0,Defaulter
STU0023,Female,19,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,10,8,88.11,62.0,23.4,15.5,2,1.3,66.5,0,84.4,80.0,Regular
STU0023,Female,19,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,8,7,88.11,62.0,14.7,15.5,0,1.3,66.4,2,74.0,87.5,Regular
STU0023,Female,19,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,9,9,76.51,57.1,19.0,15.5,1,1.3,62.5,3,54.2,100.0,Regular
STU0023,Female,19,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,9,8,76.51,57.1,27.4,15.5,0,1.3,67.3,2,54.2,88.89,Regular
STU0023,Female,19,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,12,12,76.51,57.1,18.8,15.5,1,1.3,66.2,1,66.2,100.0,Regular
STU0023,Female,19,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,8,6,76.51,57.1,8.3,15.5,2,1.3,64.3,1,75.0,75.0,Regular
STU0023,Female,19,Computer Engineering,Third Year,Fifth Semester,Computer Networks,9,9,74.23,54.4,20.3,15.5,0,1.3,63.8,0,81.7,100.0,Regular
STU0023,Female,19,Computer Engineering,Third Year,Fifth Semester,Computer Networks,12,12,74.23,54.4,14.5,15.5,4,1.3,64.1,1,78.7,100.0,Regular
STU0023,Female,19,Computer Engineering,Third Year,Fifth Semester,Computer Networks,11,9,74.23,54.4,9.4,15.5,1,1.3,64.0,2,63.8,81.82,Regular
STU0023,Female,19,Computer Engineering,Third Year,Fifth Semester,Computer Networks,10,8,74.23,54.4,15.1,15.5,0,1.3,62.7,2,48.0,80.0,Regular
STU0023,Female,19,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,12,11,80.42,82.3,13.9,15.5,2,1.3,61.7,2,52.6,91.67,Regular
STU0023,Female,19,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,10,7,80.42,82.3,9.7,15.5,0,1.3,61.1,2,73.0,70.0,Defaulter
STU0023,Female,19,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,10,7,80.42,82.3,12.4,15.5,1,1.3,64.2,0,58.2,70.0,Defaulter
STU0023,Female,19,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,9,7,80.42,82.3,13.2,15.5,2,1.3,62.5,1,59.7,77.78,Regular
STU0023,Female,19,Computer Engineering,Third Year,Fifth Semester,Software Engineering,11,10,83.56,51.6,18.4,15.5,0,1.3,70.6,1,64.7,90.91,Regular
STU0023,Female,19,Computer Engineering,Third Year,Fifth Semester,Software Engineering,9,8,83.56,51.6,11.3,15.5,1,1.3,66.9,1,62.9,88.89,Regular
STU0023,Female,19,Computer Engineering,Third Year,Fifth Semester,Software Engineering,12,11,83.56,51.6,12.1,15.5,2,1.3,63.1,0,77.1,91.67,Regular
STU0023,Female,19,Computer Engineering,Third Year,Fifth Semester,Software Engineering,9,8,83.56,51.6,22.4,15.5,1,1.3,61.6,1,52.4,88.89,Regular
STU0024,Female,23,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,11,11,80.9,73.4,19.2,17.6,4,0.6,59.7,2,54.6,100.0,Regular
STU0024,Female,23,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,10,9,80.9,73.4,13.1,17.6,0,0.6,56.0,2,71.6,90.0,Regular
STU0024,Female,23,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,10,9,80.9,73.4,20.1,17.6,0,0.6,57.0,1,49.0,90.0,Regular
STU0024,Female,23,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,12,12,80.9,73.4,22.8,17.6,0,0.6,66.4,2,55.4,100.0,Regular
STU0024,Female,23,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,8,7,90.64,70.5,9.1,17.6,0,0.6,60.4,1,61.7,87.5,Regular
STU0024,Female,23,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,10,8,90.64,70.5,13.8,17.6,1,0.6,64.6,1,83.5,80.0,Regular
STU0024,Female,23,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,9,8,90.64,70.5,8.7,17.6,0,0.6,63.0,1,36.0,88.89,Regular
STU0024,Female,23,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,10,8,90.64,70.5,11.7,17.6,1,0.6,60.2,3,52.3,80.0,Regular
STU0024,Female,23,Computer Engineering,Third Year,Fifth Semester,Computer Networks,12,12,89.26,72.5,7.0,17.6,2,0.6,56.1,3,73.1,100.0,Regular
STU0024,Female,23,Computer Engineering,Third Year,Fifth Semester,Computer Networks,9,9,89.26,72.5,12.2,17.6,0,0.6,63.7,1,62.1,100.0,Regular
STU0024,Female,23,Computer Engineering,Third Year,Fifth Semester,Computer Networks,10,9,89.26,72.5,13.9,17.6,0,0.6,58.5,3,70.8,90.0,Regular
STU0024,Female,23,Computer Engineering,Third Year,Fifth Semester,Computer Networks,11,9,89.26,72.5,13.5,17.6,1,0.6,56.2,0,44.5,81.82,Regular
STU0024,Female,23,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,8,8,89.86,66.2,12.9,17.6,2,0.6,58.4,0,63.3,100.0,Regular
STU0024,Female,23,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,9,7,89.86,66.2,9.2,17.6,1,0.6,60.7,4,68.1,77.78,Regular
STU0024,Female,23,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,8,5,89.86,66.2,15.9,17.6,0,0.6,64.2,0,69.2,62.5,Defaulter
STU0024,Female,23,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,11,8,89.86,66.2,15.9,17.6,0,0.6,62.3,2,56.8,72.73,Defaulter
STU0024,Female,23,Computer Engineering,Third Year,Fifth Semester,Software Engineering,9,9,74.23,53.0,13.8,17.6,2,0.6,61.3,1,58.3,100.0,Regular
STU0024,Female,23,Computer Engineering,Third Year,Fifth Semester,Software Engineering,11,10,74.23,53.0,15.3,17.6,1,0.6,63.6,0,53.2,90.91,Regular
STU0024,Female,23,Computer Engineering,Third Year,Fifth Semester,Software Engineering,8,7,74.23,53.0,14.6,17.6,2,0.6,61.1,1,62.3,87.5,Regular
STU0024,Female,23,Computer Engineering,Third Year,Fifth Semester,Software Engineering,12,12,74.23,53.0,16.9,17.6,0,0.6,59.1,2,83.6,100.0,Regular
STU0025,Female,22,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,11,8,65.91,43.9,15.9,10.1,0,2.2,56.8,0,58.3,72.73,Defaulter
STU0025,Female,22,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,8,8,65.91,43.9,19.2,10.1,1,2.2,64.3,1,66.0,100.0,Regular
STU0025,Female,22,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,10,6,65.91,43.9,6.7,10.1,0,2.2,58.7,2,70.6,60.0,Defaulter
STU0025,Female,22,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,8,7,65.91,43.9,14.2,10.1,2,2.2,62.9,2,96.3,87.5,Regular
STU0025,Female,22,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,12,10,78.43,48.3,15.7,10.1,1,2.2,62.5,1,93.7,83.33,Regular
STU0025,Female,22,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,9,8,78.43,48.3,17.1,10.1,0,2.2,62.3,4,64.8,88.89,Regular
STU0025,Female,22,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,12,8,78.43,48.3,13.9,10.1,1,2.2,56.1,0,87.3,66.67,Defaulter
STU0025,Female,22,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,11,8,78.43,48.3,19.4,10.1,4,2.2,62.6,3,59.6,72.73,Defaulter
STU0025,Female,22,Computer Engineering,Third Year,Fifth Semester,Computer Networks,8,4,68.43,29.1,15.5,10.1,2,2.2,63.3,2,100.0,50.0,Defaulter
